region;Nom_lycee;IPS_voie_pro
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL LOUIS BLERIOT LYCEE DES METIERS DU BATIMENT ET DES ENERGIES DURABLES;72.8
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL LOUIS BLERIOT LYCEE DES METIERS DU BATIMENT ET DES ENERGIES DURABLES;73.1
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL LOUIS BLERIOT LYCEE DES METIERS DU BATIMENT ET DES ENERGIES DURABLES;73.3
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL LOUIS BLERIOT LYCEE DES METIERS DU BATIMENT ET DES ENERGIES DURABLES;74.8
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL LOUIS LEOPOLD BOILLY;81.8
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL LOUIS LEOPOLD BOILLY;82.7
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL LOUIS LEOPOLD BOILLY;84.3
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL LOUIS LEOPOLD BOILLY;84.4
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL LOUIS LOUCHEUR;64.3
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL LOUIS LOUCHEUR;65.3
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL LOUIS LOUCHEUR;66.1
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL LOUIS LOUCHEUR;67.5
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL LOUISE DE BETTIGNIES;73.4
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL LOUISE DE BETTIGNIES;74.8
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL LOUISE DE BETTIGNIES;75.1
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL LOUISE DE BETTIGNIES;75.5
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL MARIE CURIE LYCEE DES METIERS DE L INGENIERIE DES INDUSTRIES MECANIQUES CHIMIQUE;85.2
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL MARIE CURIE LYCEE DES METIERS DE L INGENIERIE DES INDUSTRIES MECANIQUES CHIMIQUE;85.9
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL MARIE CURIE LYCEE DES METIERS DE L INGENIERIE DES INDUSTRIES MECANIQUES CHIMIQUE;86.3
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL MARIE CURIE LYCEE DES METIERS DE L INGENIERIE DES INDUSTRIES MECANIQUES CHIMIQUE;87.2
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL MAURICE DUHAMEL;68.8
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL MAURICE DUHAMEL;69.4
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL MAURICE DUHAMEL;71.2
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL MAURICE DUHAMEL;71.4
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL MAXIMILIEN DE ROBESPIERRE;72.8
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL MAXIMILIEN DE ROBESPIERRE;73.7
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL MAXIMILIEN DE ROBESPIERRE;75.1
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL MAXIMILIEN DE ROBESPIERRE;75.4
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL MAXIMILIEN DE ROBESPIERRE LYCEE DES METIERS DE L AUTOMOBILE;72.8
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL MAXIMILIEN DE ROBESPIERRE LYCEE DES METIERS DE L AUTOMOBILE;73.7
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL MAXIMILIEN DE ROBESPIERRE LYCEE DES METIERS DE L AUTOMOBILE;75.1
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL MAXIMILIEN DE ROBESPIERRE LYCEE DES METIERS DE L AUTOMOBILE;75.4
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL MIREILLE GRENET INDUSTRIEL LYCEE DES METIERS DE L INNOVATION ET DES SERVICES;88.7
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL MIREILLE GRENET INDUSTRIEL LYCEE DES METIERS DE L INNOVATION ET DES SERVICES;89.3
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL MIREILLE GRENET INDUSTRIEL LYCEE DES METIERS DE L INNOVATION ET DES SERVICES;89.7
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL MIXTE M GRENET;80.2
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL MIXTE M GRENET;81.8
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL MIXTE M GRENET;83.5
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL MONTAIGNE LYCEE DES METIERS DES MOBILITES ET DES ENERGIES NOUVELLES;73
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL MONTAIGNE LYCEE DES METIERS DES MOBILITES ET DES ENERGIES NOUVELLES;74.3
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL MONTAIGNE LYCEE DES METIERS DES MOBILITES ET DES ENERGIES NOUVELLES;74.4
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL MONTAIGNE LYCEE DES METIERS DES MOBILITES ET DES ENERGIES NOUVELLES;76
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL NORMANDIE NIEMEN LYCEE DES METIERS DU BATIMENT;69
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL NORMANDIE NIEMEN LYCEE DES METIERS DU BATIMENT;69.4
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL NORMANDIE NIEMEN LYCEE DES METIERS DU BATIMENT;70.5
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL NORMANDIE NIEMEN LYCEE DES METIERS DU BATIMENT;71.4
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL NORMANDIE NIEMEN LYCEE DES METIERS DU BATIMENT ET DES ENERGIES RENOUVELABLES;69
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL NORMANDIE NIEMEN LYCEE DES METIERS DU BATIMENT ET DES ENERGIES RENOUVELABLES;69.4
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL NORMANDIE NIEMEN LYCEE DES METIERS DU BATIMENT ET DES ENERGIES RENOUVELABLES;70.5
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL NORMANDIE NIEMEN LYCEE DES METIERS DU BATIMENT ET DES ENERGIES RENOUVELABLES;71.4
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PAUL LANGEVIN;73.1
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PAUL LANGEVIN;73.9
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PAUL LANGEVIN LYCEE DES METIERS DE L AUTOMOBILE LYCEE DES METIERS DE L ELECTRONI;73.1
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PAUL LANGEVIN LYCEE DES METIERS DE L AUTOMOBILE LYCEE DES METIERS DE L ELECTRONI;73.9
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PHILIPPE AUGUSTE;76.3
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PHILIPPE AUGUSTE;77.4
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PHILIPPE AUGUSTE;77.8
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PHILIPPE AUGUSTE;80.1
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PIERRE DE COUBERTIN;73.8
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PIERRE DE COUBERTIN;75
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PIERRE DE COUBERTIN;75.8
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PIERRE DE COUBERTIN;77.5
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PIERRE DE COUBERTIN LYCEE DES METIERS DU TRANSPORT ET DE LA LOGISTIQUE;73.8
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PIERRE DE COUBERTIN LYCEE DES METIERS DU TRANSPORT ET DE LA LOGISTIQUE;75
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PIERRE DE COUBERTIN LYCEE DES METIERS DU TRANSPORT ET DE LA LOGISTIQUE;75.8
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PIERRE DE COUBERTIN LYCEE DES METIERS DU TRANSPORT ET DE LA LOGISTIQUE;77.5
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PIERRE ET MARIE CURIE;71.4
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PIERRE ET MARIE CURIE;71.7
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PIERRE ET MARIE CURIE;72.2
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PIERRE JOSEPH FONTAINE;68.7
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PIERRE JOSEPH FONTAINE;68.8
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PIERRE JOSEPH FONTAINE;69.5
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PIERRE JOSEPH FONTAINE LYCEE DES METIERS DE LA CONDUITE ET DE LA MAINTENANCE DES;68.7
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PIERRE JOSEPH FONTAINE LYCEE DES METIERS DE LA CONDUITE ET DE LA MAINTENANCE DES;68.8
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PIERRE JOSEPH FONTAINE LYCEE DES METIERS DE LA CONDUITE ET DE LA MAINTENANCE DES;69.5
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PIERRE JOSEPH LAURENT;68.3
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PIERRE JOSEPH LAURENT;70.2
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PIERRE JOSEPH LAURENT;73.3
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PIERRE JOSEPH LAURENT;74.1
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PIERRE MENDES FRANCE;73.1
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PIERRE MENDES FRANCE;73.2
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PIERRE MENDES FRANCE;73.9
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PIERRE MENDES FRANCE LYCEE DES METIERS DE L ELECTRONIQUE ET DE L ELECTROTECHNIQU;68.2
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PIERRE MENDES FRANCE LYCEE DES METIERS DE L ELECTRONIQUE ET DE L ELECTROTECHNIQU;68.6
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PIERRE MENDES FRANCE LYCEE DES METIERS DE L ELECTRONIQUE ET DE L ELECTROTECHNIQU;68.8
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PIERRE MENDES FRANCE LYCEE DES METIERS DE L ELECTRONIQUE ET DE L ELECTROTECHNIQU;70.4
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PIERRE MENDES FRANCE LYCEE DES METIERS DE LA MAINTENANCE ET DE LA LOGISTIQUE;72.4
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PIERRE MENDES FRANCE LYCEE DES METIERS DE LA MAINTENANCE ET DE LA LOGISTIQUE;72.7
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PIERRE MENDES FRANCE LYCEE DES METIERS DE LA MAINTENANCE ET DE LA LOGISTIQUE;74.1
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PIERRE MENDES FRANCE LYCEE DES METIERS DE LA MAINTENANCE ET DE LA LOGISTIQUE;75.6
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PIERRE MENDES FRANCE LYCEE DES METIERS DES SYSTEMES AUTOMATIQUES ET DE L ELECTRO;68.2
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PIERRE MENDES FRANCE LYCEE DES METIERS DES SYSTEMES AUTOMATIQUES ET DE L ELECTRO;68.6
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PIERRE MENDES FRANCE LYCEE DES METIERS DES SYSTEMES AUTOMATIQUES ET DE L ELECTRO;68.8
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PIERRE MENDES FRANCE LYCEE DES METIERS DES SYSTEMES AUTOMATIQUES ET DE L ELECTRO;70.4
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PLACIDE COURTOY;66.8
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PLACIDE COURTOY;67.2
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PLACIDE COURTOY;67.3
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PLACIDE COURTOY;68.9
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE CAMILLE DE LELLIS;82.8
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE CAMILLE DE LELLIS;83.9
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE CAMILLE DE LELLIS;85.7
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE CAMILLE DE LELLIS;86.9
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE CROISET;110.4
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE CROISET;111.2
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE CROISET;114.5
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE CROISET;115.9
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE DE LA CHAMBRE DES METIERS ET DE L ARTISANAT (CMA) HAUTS DE FRANCE;76.4
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE DE LA CHAMBRE DES METIERS ET DE L ARTISANAT (CMA) HAUTS DE FRANCE;82.6
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE DE LA CHAMBRE DES METIERS ET DE L ARTISANAT (CMA) HAUTS DE FRANCE;92
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE DE LA CHAMBRE DES METIERS ET DE L ARTISANAT (CMA) HAUTS DE FRANCE;102.4
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE DE LA COIFFURE;76.4
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE DE LA COIFFURE;82.6
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE DE LA COIFFURE;92
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE DE LA COIFFURE;102.4
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE DE LA COIFFURE ALFRED MAIRESSE;76.4
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE DE LA COIFFURE ALFRED MAIRESSE;82.6
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE DE LA COIFFURE ALFRED MAIRESSE;92
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE DE LA COIFFURE ALFRED MAIRESSE;102.4
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE EPID;92
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE EPID;96.2
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE EPID;98.1
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE EPID;99.5
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE EPID LYCEE DES METIERS DES INDUSTRIES ET DES INNOVATIONS TECHNOLOGIQUES;92
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE EPID LYCEE DES METIERS DES INDUSTRIES ET DES INNOVATIONS TECHNOLOGIQUES;96.2
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE EPID LYCEE DES METIERS DES INDUSTRIES ET DES INNOVATIONS TECHNOLOGIQUES;98.1
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE EPID LYCEE DES METIERS DES INDUSTRIES ET DES INNOVATIONS TECHNOLOGIQUES;99.5
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE HENRY POTEZ;87.2
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE HENRY POTEZ;89.2
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE HENRY POTEZ;89.8
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE HENRY POTEZ;96.4
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE INDUSTRIES LILLOISES LYCEE DES METIERS DE LA CONSTRUCTION DE L ENVIRONNEME;101.4
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE INDUSTRIES LILLOISES LYCEE DES METIERS DE LA CONSTRUCTION DE L ENVIRONNEME;106.9
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE INDUSTRIES LILLOISES LYCEE DES METIERS DE LA CONSTRUCTION DE L ENVIRONNEME;108.3
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE INDUSTRIES LILLOISES LYCEE DES METIERS DE LA CONSTRUCTION DE L ENVIRONNEME;112
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE JEAN PAUL II;67.6
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE JEAN PAUL II;71.4
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE JEAN PAUL II;76.3
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE JEAN PAUL II;77.9
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE JEAN PAUL II;92.1
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE JEAN PAUL II;97.9
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE JEAN PAUL II;98
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE JEAN PAUL II;100.8
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE JEAN PAUL II LYCEE DES METIERS DES SERVICES A LA PERSONNE;92.1
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE JEAN PAUL II LYCEE DES METIERS DES SERVICES A LA PERSONNE;97.9
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE JEAN PAUL II LYCEE DES METIERS DES SERVICES A LA PERSONNE;98
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE JEAN PAUL II LYCEE DES METIERS DES SERVICES A LA PERSONNE;100.8
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE LA PROVIDENCE LYCEE DES METIERS DES ENERGIES NOUVELLES ET DU NUMERIQUE;96
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE LA PROVIDENCE LYCEE DES METIERS DES ENERGIES NOUVELLES ET DU NUMERIQUE;98
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE LA PROVIDENCE LYCEE DES METIERS DES ENERGIES NOUVELLES ET DU NUMERIQUE;98.5
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE LA PROVIDENCE LYCEE DES METIERS DES ENERGIES NOUVELLES ET DU NUMERIQUE;99.6
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE LEONARD DE VINCI;85.1
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE LEONARD DE VINCI;85.3
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE LEONARD DE VINCI;86.6
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE LEONARD DE VINCI;90.2
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE MARIA GORETTI;82.8
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE MARIA GORETTI;83.9
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE MARIA GORETTI;85.7
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE MARIA GORETTI;86.9
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE NOTRE DAME DU SACRE COEUR LYCEE DES METIERS DU BIEN ÃTRE DE LA SANTE ET D;87.4
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE NOTRE DAME DU SACRE COEUR LYCEE DES METIERS DU BIEN ÃTRE DE LA SANTE ET D;88.9
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE NOTRE DAME DU SACRE COEUR LYCEE DES METIERS DU BIEN ÃTRE DE LA SANTE ET D;89.1
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE NOTRE DAME DU SACRE COEUR LYCEE DES METIERS DU BIEN ÃTRE DE LA SANTE ET D;90.1
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SACRE COEUR;78.7
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SACRE COEUR;83.7
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SACRE COEUR;83.8
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SACRE COEUR;84.5
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SACRE COEUR;99.2
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SACRE COEUR;103.6
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SACRE COEUR;103.7
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SACRE COEUR;105.6
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT CHARLES LYCEE DES METIERS DE LA SECURITE ET DE LA MAINTENANCE;88.2
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT CHARLES LYCEE DES METIERS DE LA SECURITE ET DE LA MAINTENANCE;88.6
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT CHARLES LYCEE DES METIERS DE LA SECURITE ET DE LA MAINTENANCE;89.4
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT CHARLES LYCEE DES METIERS DE LA SECURITE ET DE LA MAINTENANCE;91.7
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT FRANCOIS D ASSISE;78.3
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT FRANCOIS D ASSISE;81
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT FRANCOIS D ASSISE;82.3
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT FRANCOIS D ASSISE;83.1
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH;77.8
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH;80.4
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH;83
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH;83.7
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH;86.8
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH;87.8
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH;89.9
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH;90.4
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH LYCEE DES METIERS DE L HOTELLERIE ET DE LA RESTAURATION;88.4
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH LYCEE DES METIERS DE L HOTELLERIE ET DE LA RESTAURATION;94.6
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH LYCEE DES METIERS DE L HOTELLERIE ET DE LA RESTAURATION;95.1
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH LYCEE DES METIERS DE L HOTELLERIE ET DE LA RESTAURATION;96
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH LYCEE DES METIERS MANAGEMENT GESTION COMMUNICATION;86.8
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH LYCEE DES METIERS MANAGEMENT GESTION COMMUNICATION;87.8
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH LYCEE DES METIERS MANAGEMENT GESTION COMMUNICATION;89.9
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH LYCEE DES METIERS MANAGEMENT GESTION COMMUNICATION;90.4
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT MARTIN LYCEE DES METIERS DE L HOTELLERIE ET DE LA RESTAURATION;92.2
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT MARTIN LYCEE DES METIERS DE L HOTELLERIE ET DE LA RESTAURATION;94.1
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT MARTIN LYCEE DES METIERS DE L HOTELLERIE ET DE LA RESTAURATION;95.1
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT MARTIN LYCEE DES METIERS DE L HOTELLERIE ET DE LA RESTAURATION;96.9
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT PIERRE;84.6
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT PIERRE;86.6
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT PIERRE;90.9
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT PIERRE;93.8
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT PIERRE;95.3
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT PIERRE;95.8
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT PIERRE;96.2
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT PIERRE;98
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT REMI;78.7
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT REMI;79.4
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT REMI;80
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT REMI;85.9
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT REMI LYCEE DES METIERS DE LA GESTION ET DU MEDICO SOCIAL;78.7
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT REMI LYCEE DES METIERS DE LA GESTION ET DU MEDICO SOCIAL;79.4
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT REMI LYCEE DES METIERS DE LA GESTION ET DU MEDICO SOCIAL;80
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT REMI LYCEE DES METIERS DE LA GESTION ET DU MEDICO SOCIAL;85.9
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT RIQUIER;97.2
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT RIQUIER;97.4
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT RIQUIER;98.6
HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL PRIVE SAINT RIQUIER;101
